"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation","source","target"
"682","EOL_V2:328913","Corophium arenarium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium arenarium",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Corophium","Pluvialis"
"683","EOL_V2:328913","Corophium arenarium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium arenarium",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Corophium","Pluvialis"
"684","EOL_V2:328913","Corophium arenarium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium arenarium",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Corophium","Pluvialis"
"685","EOL_V2:1037842","Bathyporeia pilosa","Animalia | Arthropoda | Malacostraca | Amphipoda | Pontoporeiidae | Bathyporeia | Bathyporeia pilosa",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Bathyporeia","Pluvialis"
"686","EOL_V2:1037842","Bathyporeia pilosa","Animalia | Arthropoda | Malacostraca | Amphipoda | Pontoporeiidae | Bathyporeia | Bathyporeia pilosa",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Bathyporeia","Pluvialis"
"687","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Crangon","Pluvialis"
"688","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Crangon","Pluvialis"
"689","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Carcinus","Pluvialis"
"690","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Carcinus","Pluvialis"
"691","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Carcinus","Pluvialis"
"692","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Carcinus","Pluvialis"
"693","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Gammarus","Pluvialis"
"694","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Gammarus","Pluvialis"
"695","EOL_V2:2945952","Gammarus marinus","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaroidea | Gammaridae | Gammarus | Gammarus marinus",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Gammarus","Pluvialis"
"696","EOL_V2:2945952","Gammarus marinus","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaroidea | Gammaridae | Gammarus | Gammarus marinus",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Gammarus","Pluvialis"
"697","EOL_V2:209782","Syngnathus leptorhynchus","Animalia | Chordata | Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus leptorhynchus",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Syngnathus","Pluvialis"
"698","EOL_V2:209782","Syngnathus leptorhynchus","Animalia | Chordata | Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus leptorhynchus",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Syngnathus","Pluvialis"
"699","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Arenaria","Pluvialis"
"700","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Arenaria","Pluvialis"
"701","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Mya","Pluvialis"
"702","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Mya","Pluvialis"
"703","EOL_V2:449961","Mytilus galloprovincialis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus galloprovincialis",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Mytilus","Pluvialis"
"704","EOL_V2:449961","Mytilus galloprovincialis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus galloprovincialis",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Mytilus","Pluvialis"
"705","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Mytilus","Pluvialis"
"706","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Mytilus","Pluvialis"
"707","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Mytilus","Pluvialis"
"708","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Mytilus","Pluvialis"
"709","EOL_V2:395985","Cerastoderma edule","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma | Cerastoderma edule",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Cerastoderma","Pluvialis"
"710","EOL_V2:395985","Cerastoderma edule","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma | Cerastoderma edule",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Cerastoderma","Pluvialis"
"711","FBC:SLB:SpecCode:47401","Macoma balthica","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma balthica",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Macoma","Pluvialis"
"712","FBC:SLB:SpecCode:47401","Macoma balthica","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma balthica",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Macoma","Pluvialis"
"713","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Macoma","Pluvialis"
"714","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Macoma","Pluvialis"
"715","FBC:SLB:SpecCode:48028","Macoma secta","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma secta",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Macoma","Pluvialis"
"716","FBC:SLB:SpecCode:48028","Macoma secta","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma secta",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Macoma","Pluvialis"
"717","EOL:619396","Littorina littorea","Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Littorina","Pluvialis"
"718","EOL:619396","Littorina littorea","Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea",NA,"preyedUponBy","INAT_TAXON:4889","Pluvialis apricaria","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis apricaria",NA,NA,NA,NA,NA,"Littorina","Pluvialis"
"719","EOL:619396","Littorina littorea","Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Littorina","Pluvialis"
"720","EOL:619396","Littorina littorea","Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea",NA,"preyedUponBy","EOL_V2:1049366","Pluvialis squatarola","Animalia | Chordata | Aves | Charadriiformes | Charadriidae | Pluvialis | Pluvialis squatarola",NA,NA,NA,NA,NA,"Littorina","Pluvialis"
"721","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","IRMNG:11241992","Larus ridibundus","Animalia | Chordata | Aves | Ciconiiformes | Laridae | Larus | Larus ridibundus",NA,NA,NA,NA,NA,"Arenicola","Larus"
"722","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","FBC:SLB:SpecCode:75067","Larus canus","Aves | Ciconiiformes | Laridae | Larus | Larus canus",NA,NA,NA,NA,NA,"Arenicola","Larus"
"723","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","IRMNG:11241992","Larus ridibundus","Animalia | Chordata | Aves | Ciconiiformes | Laridae | Larus | Larus ridibundus",NA,NA,NA,NA,NA,"Arenicola","Larus"
"724","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","FBC:SLB:SpecCode:75067","Larus canus","Aves | Ciconiiformes | Laridae | Larus | Larus canus",NA,NA,NA,NA,NA,"Arenicola","Larus"
"725","INAT_TAXON:773518","Molpadia arenicola","Animalia | Echinodermata | Echinozoa | Holothuroidea | Molpadida | Molpadiidae | Molpadia | Molpadia arenicola",NA,"preyedUponBy","INAT_TAXON:4345","Larus occidentalis","Animalia | Chordata | Aves | Charadriiformes | Laridae | Larus | Larus occidentalis",NA,NA,NA,NA,NA,"Arenicola","Larus"
"726","INAT_TAXON:773518","Molpadia arenicola","Animalia | Echinodermata | Echinozoa | Holothuroidea | Molpadida | Molpadiidae | Molpadia | Molpadia arenicola",NA,"preyedUponBy","INAT_TAXON:4345","Larus occidentalis","Animalia | Chordata | Aves | Charadriiformes | Laridae | Larus | Larus occidentalis",NA,NA,NA,NA,NA,"Arenicola","Larus"
"727","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","FBC:SLB:SpecCode:75067","Larus canus","Aves | Ciconiiformes | Laridae | Larus | Larus canus",NA,NA,NA,NA,NA,"Nereis","Larus"
"728","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","EOL_V2:1049581","Larus argentatus","Animalia | Chordata | Aves | Charadriiformes | Laridae | Larus | Larus argentatus",NA,NA,NA,NA,NA,"Nereis","Larus"
"729","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","IRMNG:11241992","Larus ridibundus","Animalia | Chordata | Aves | Ciconiiformes | Laridae | Larus | Larus ridibundus",NA,NA,NA,NA,NA,"Nereis","Larus"
"730","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","EOL_V2:1049581","Larus argentatus","Animalia | Chordata | Aves | Charadriiformes | Laridae | Larus | Larus argentatus",NA,NA,NA,NA,NA,"Nereis","Larus"
"731","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","IRMNG:11241992","Larus ridibundus","Animalia | Chordata | Aves | Ciconiiformes | Laridae | Larus | Larus ridibundus",NA,NA,NA,NA,NA,"Nereis","Larus"
"732","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","FBC:SLB:SpecCode:75067","Larus canus","Aves | Ciconiiformes | Laridae | Larus | Larus canus",NA,NA,NA,NA,NA,"Nereis","Larus"
"733","EOL:459152","Phyllodoce mucosa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Phyllodoce | Phyllodoce mucosa",NA,"preyedUponBy","IRMNG:11241992","Larus ridibundus","Animalia | Chordata | Aves | Ciconiiformes | Laridae | Larus | Larus ridibundus",NA,NA,NA,NA,NA,"Phyllodoce","Larus"
"734","EOL:459152","Phyllodoce mucosa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Phyllodoce | Phyllodoce mucosa",NA,"preyedUponBy","FBC:SLB:SpecCode:75067","Larus canus","Aves | Ciconiiformes | Laridae | Larus | Larus canus",NA,NA,NA,NA,NA,"Phyllodoce","Larus"
"735","EOL:459152","Phyllodoce mucosa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Phyllodoce | Phyllodoce mucosa",NA,"preyedUponBy","IRMNG:11241992","Larus ridibundus","Animalia | Chordata | Aves | Ciconiiformes | Laridae | Larus | Larus ridibundus",NA,NA,NA,NA,NA,"Phyllodoce","Larus"
"736","EOL:459152","Phyllodoce mucosa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Phyllodoce | Phyllodoce mucosa",NA,"preyedUponBy","FBC:SLB:SpecCode:75067","Larus canus","Aves | Ciconiiformes | Laridae | Larus | Larus canus",NA,NA,NA,NA,NA,"Phyllodoce","Larus"
"737","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","IRMNG:11241992","Larus ridibundus","Animalia | Chordata | Aves | Ciconiiformes | Laridae | Larus | Larus ridibundus",NA,NA,NA,NA,NA,"Corophium","Larus"
"738","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","FBC:SLB:SpecCode:75067","Larus canus","Aves | Ciconiiformes | Laridae | Larus | Larus canus",NA,NA,NA,NA,NA,"Corophium","Larus"
"739","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","IRMNG:11241992","Larus ridibundus","Animalia | Chordata | Aves | Ciconiiformes | Laridae | Larus | Larus ridibundus",NA,NA,NA,NA,NA,"Corophium","Larus"
"740","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","FBC:SLB:SpecCode:75067","Larus canus","Aves | Ciconiiformes | Laridae | Larus | Larus canus",NA,NA,NA,NA,NA,"Corophium","Larus"
"741","EOL_V2:328913","Corophium arenarium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium arenarium",NA,"preyedUponBy","IRMNG:11241992","Larus ridibundus","Animalia | Chordata | Aves | Ciconiiformes | Laridae | Larus | Larus ridibundus",NA,NA,NA,NA,NA,"Corophium","Larus"
"742","EOL_V2:328913","Corophium arenarium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium arenarium",NA,"preyedUponBy","IRMNG:11241992","Larus ridibundus","Animalia | Chordata | Aves | Ciconiiformes | Laridae | Larus | Larus ridibundus",NA,NA,NA,NA,NA,"Corophium","Larus"
